d1,d2
-1.9010552552655902,4.0920453834482355
3.135137819619562,-2.7673284128249254
3.1243833975555955,-2.6539460028926216
3.9124395663815354,-1.2453421990202072
3.9702708368028694,-1.145372878379541
3.614480927956363,-3.0124965318415122
3.7128449253700304,-2.9678477037059015
3.724410470861681,-2.9557023001596723
3.7040823770116345,-2.9669378828258184
4.153463523215713,-2.2331855568625634
4.04782959047709,-2.2682608614631494
4.082572556263923,-2.2784099364711903
4.257762235966742,-2.230930722508721
4.261600483659733,-2.241793516628389
2.8009218791169816,-2.4867896712413597
3.3114680706382518,-0.11624602549001048
2.090989175463947,0.8215572068632333
1.9387089502700752,2.1770383875331794
3.9349065658253046,0.7598631552468564
-3.7006832824032614,-3.2592388717237872
2.766366442848326,3.7414372455355664
2.796665191753248,3.7310795028017063
2.784071549270661,3.746256878925356
1.163083856503806,4.638768473721369
1.805554246556526,4.330832568095401
-0.7988006726878788,-4.597888870127043
-2.2584443119159374,4.337178828770138
-0.74563301433398,-4.603076341344827
1.811185308465713,-4.411374752776558
1.8300270524483713,-4.397123021385025
1.807728253338931,-4.403407006427013
-4.682287678945328,-1.3814069107071587
1.8254763809259487,-4.397883777514985
-4.677913863935621,-1.450300420906292
-4.683236402718819,-1.4138129318085488
-4.620568608409432,-1.4640052030489408
0.9250011959311769,-4.2273207493695
0.7014568738874238,-4.254653676746922
1.0384709339525735,-4.323513041817925
1.0520045196150805,-4.248534313462516
-3.568140684450065,2.8127151788271503
-3.6201338260359237,2.789835256494075
-3.2684475817570693,2.8828596410288445
-3.248130893521674,2.8471309376464404
-3.2884888136248698,2.917380513653191
-4.676462473208395,1.3467897991741937
-4.659190909251064,1.3321057039395168
-4.7894320403419695,1.1766955735967517
-4.78978362969719,1.1800602555015336
1.3265355190079962,4.853904658351741
1.2931052661625428,4.844534688175911
-3.4507994932404307,3.3180745645067677
-3.4645864049893786,3.346486406812538
-3.470682987357483,3.1910550647286366
-3.4648972102326834,3.3396403786952105
-3.468362767198446,3.3161145167917128
-3.3516553833497915,3.3799931144437836
-3.359184434980887,3.291048875068999
-3.360241475573672,3.3221686728377517
-3.3567166179731194,3.3588856468126522
-2.9741963165930088,-0.08479887803447422
-3.5366945157098404,-0.26061507039537646
-3.1211459940948014,0.14513074133109072
1.6832017142935976,4.720074511711051
1.6892799215564434,4.726141843656101
1.69497269668615,4.717213630841503
1.6826555522085092,4.721680725038567
-4.179976332269572,2.517176640041832
-4.131623381891949,2.236538212615053
-4.156564258505055,2.297708246690538
-4.140020525287836,2.5025899519972743
-4.152781452990123,2.4978159682107006
-3.234125289782571,3.396325669730142
-3.1104694658840724,3.3042218048979395
-3.215090732681962,3.4200872271098444
-3.2906593718871577,3.3330259362999377
-3.736916027362149,2.74781231361339
-3.760037340128618,2.7650501462998216
-3.752497190787119,2.766342822101477
-3.739928244064155,2.7778398087696163
4.475205044369405,0.8681361311260201
4.59457721926018,1.026485708754995
4.6099931276067165,0.8825899426968162
4.791513815196486,1.026100694214271
4.781780754157189,1.0304586207670938
4.778652380359894,1.008830886947111
4.765463463180745,1.0420092221838817
4.775315364354743,1.2717959200449953
4.753825078572674,1.132617091199851
-0.4211376198352913,-4.958813586388183
-0.4028395697799662,-4.963885477086222
-0.38403653018520206,-4.921112337283177
-0.3829645082764712,-4.914443824366661
3.3801592345063836,1.3526211897349858
3.297571125228352,2.1703099050665204
3.4758543908602713,1.1243862847178046
3.5650886868196183,2.0889901242783773
3.6203893235489115,2.194157280572856
3.6319269552497433,2.1118919583021936
3.6056138617184454,2.0467448644714414
3.816999913907023,3.4645021275430077
3.8030050188771614,3.4563681563683724
3.7989370750068887,3.4777084686988142
3.557130639639836,3.8311157297123466
3.517832328563535,3.7829345702608186
3.53880939883998,3.793607775368692
3.5500038165848724,3.7713730541530444
-1.8972720440507018,4.088076086468434
3.538298894114679,3.7589789332993524
-1.8954181224443767,4.076068312697558
-1.8904797277040313,4.09200343097948
-1.8837891190025284,4.0792584741074
3.1516721680875386,-2.654442857877412
3.149828039797424,-2.747988522662862
3.1126362832967907,-2.6638750985510424
3.1300178365299085,-2.6542906244099838
3.1059682449059136,-2.615490496084107
3.1017971757090157,-2.722311455303214
3.1433126870102175,-2.6322702258060353
3.8762199751424817,-1.1883361783667643
3.933318251360492,-1.0462962628808676
3.947932828667153,-1.1785379828670703
3.9367029442854045,-1.1452352994748916
3.7135339006210906,-2.9744601860031965
3.703603653566698,-2.8281958906713123
3.7676643304490347,-2.8093858338888333
3.729125421249676,-2.846200665718409
4.139660768424163,-2.2520896198074456
4.120915641363979,-2.256114073939034
4.035446181467713,-2.2075638247201534
4.258539524620187,-2.233989464734068
4.238059576820312,-2.231416212365942
3.8396696355327724,-0.3481759883941777
4.009928699428114,-0.4562943520905123
3.3236274667621335,-0.16346695773739334
2.97265828115107,-2.4403990623776086
1.9728316586899173,1.1511470950016225
-2.0145115319915265,0.3761059991180611
1.6520280310504565,2.744489237940248
1.7332870144708208,2.7127867173846765
3.7620882554301076,0.1551804543823688
3.803322664858966,0.07503262596558274
3.7806392715665362,0.17947372182952395
-4.979811541028428,-1.6615028566125574
-4.969407531871908,-1.6791942522786867
-4.964546453374015,-1.6890390564834894
-4.983031164143193,-1.6666256944176088
-4.9131674305792306,-1.7053542715252206
-4.927111504598135,-1.7122245437387278
-4.91217900163867,-1.7322413455790513
-3.7094643881521026,-3.2054628991006218
2.771738544722346,3.7004218760158096
2.790512737684336,3.705700570510821
2.6581580225129606,3.6494822964172178
2.7691338469700586,3.738040475977803
2.794820331578032,3.745646177322358
0.9839900246999557,4.6579903636850215
2.770863265515785,3.7488129518058537
1.0964045532082174,4.665515461878128
1.8398227222825452,4.32674632284512
1.084788099448126,4.658112967084958
0.8967598683617387,4.62227704828136
1.1345933678372253,4.6628852083188095
-2.280463703347855,4.3498844339162055
1.8661386897254473,4.294101756650826
-2.275819831744999,4.3533239347350525
-2.2887122048814112,4.362585969149053
1.7833747799690374,-4.396209945938594
1.8189775410250215,-4.417629263454537
1.8322179066629047,-4.401730533117565
1.8081368297463711,-4.393440251659836
-4.660262618891249,-1.4266341888667096
1.8376606621319107,-4.393403495763489
-4.6694598178946665,-1.4575894791633077
-4.7097871847824555,-1.3874297289210193
-4.2238542129371766,-2.3468769423201477
0.9325213725541568,-4.226046000910745
1.035072611601183,-4.211600736789416
1.0444859537291564,-4.2812439370505215
1.0011956804256121,-4.297238744946456
0.9387824230214287,-4.1946358786637035
1.0451997569835974,-4.286892617433443
-3.5760083399452327,2.83249593889347
-3.590883781167112,2.803227757696807
-3.5609182819710323,2.812749121790097
-3.5921923563903215,2.790424837316528
-3.562288924714754,2.8155003629963145
-3.596301895903403,2.794129524128573
-3.610242887640936,2.786619609555329
-3.56770768864574,2.794219456383332
-3.2561132771653534,2.846529956173882
-3.213135239452621,2.859215919786119
-3.25200238723333,2.9295182245044895
-3.158106288169735,2.82175792695995
-3.1975142825205842,2.8515375937042764
-3.2775754752018367,2.9117642874446013
-3.2186427383215634,2.855183824956339
-4.6601139744586675,1.326934014531878
-4.654581068235964,1.3259476706478657
-4.634377210844319,1.3196483498876024
-4.66332148115531,1.3338405841040701
-4.748970453980627,1.146874663079605
-4.768210395979807,1.147801326603246
-4.776951301433724,1.156701390385052
1.3233154050662128,4.861656685948659
1.3105826066028134,4.839083109186161
-3.314615797163605,3.391995745145947
-3.3429752196506484,3.3696250930158205
-3.3496296388263214,3.36169513540768
-3.308563602563683,3.3936162821996483
-3.3553195315294992,-0.6737048151663524
1.6845817574816664,4.719663189001725
-3.02152465732751,-0.40462604738048036
1.6944239488599464,4.720501158325353
1.7111079550630806,4.707821540058348
-4.104079224648739,2.249156603032376
-4.1289173520033895,2.241538506365221
1.6758142376908907,4.692390875247613
-4.132167983396563,2.2631348252539594
-1.9566895816312073,-2.82794903697044
-4.140163444681592,2.451127282600625
-4.136649514400556,2.267993414673828
-4.1434602487802445,2.4743830839296668
-4.151924041927641,2.496470799568607
-3.205902029141898,3.3931511959888287
-3.7638237765082576,2.704492014384251
-3.744559621880913,2.7504747303125407
-3.7675454915735416,2.7317029054660567
-3.7811107900682277,2.704362550092901
-3.7412754505269725,2.7412975665296635
-3.7471557273976916,2.7442637999032966
-3.743303194961554,2.724218074912027
-3.767776833747424,2.7442378841862705
-3.7348562614087535,2.7511003679570765
4.349761045403399,0.48200369784277436
4.5313926860525315,0.8026031629435538
4.412369031176961,0.48216537126200115
4.655879632693191,0.9777323371348151
4.582554356941997,0.9152917321890927
4.526018801695362,0.7800173815278425
4.628384146776613,0.9351862907588302
4.78661198203368,1.2455799872412257
4.776208942069824,1.1737123644141794
4.757909412427398,1.161167864073593
4.773055716688115,1.2143912288266059
4.660841954451889,1.0166269801699999
4.731668851792959,1.336710803709514
-0.4111133600798472,-4.9454346518427394
-0.4028480431436524,-4.955345499151478
-0.3951427740864831,-4.931432487400658
-0.41109837404179284,-4.958391407761235
4.730004372445862,1.136842831011748
-0.39618660867283273,-4.949259744669648
-0.3959837405645443,-4.942701825613114
-0.44240423969878273,-4.869877730061363
-0.43965665383975544,-4.8693501727594395
-0.44044422028552566,-4.869215327553563
3.4106793846763073,0.929273368786094
3.2109505593031065,2.2517273848286643
3.149949395932608,2.2940225691483023
3.209843878346346,2.2012850666941426
3.3452318020056544,1.1819306677795733
3.312734630254434,1.1966441124908342
3.2783482732556997,1.3480820660585358
3.454660901006392,2.138012459825465
3.582747933927195,2.22435380883737
3.5374390614273055,2.2515993361875988
3.6120215421001087,2.228738641480737
3.5204593282095775,2.2248442621963154
3.5492940332800593,2.397512630128443
3.6352844912448763,2.21544284868299
3.198195900010515,2.369845860691609
3.7870814216442232,3.4249698869818244
3.797188068980681,3.4448604965940635
3.8336200229723625,3.443141521694495
3.786242956781525,3.464857540297173
3.8018876149250787,3.441733022576218
3.8019333331246705,3.448051058391625
3.538699577410222,3.8254147653440445
3.5369114795772574,3.830898459954934
3.5540939257457898,3.812039109138379
3.5438309693645067,3.778470487557498
3.422739360216088,3.7880882929366546
3.505738041634985,3.7112252684646836
-1.8738398448177778,4.063233868594119
-1.886160851400908,4.083564042494154
3.531919286837208,3.7533982405976727
-1.881969876874646,4.077297472455558
-1.8283053701639176,4.061338802320461
3.149985390061711,-2.6987558389170423
-1.882294435300942,4.075326579539585
-1.8990644356332786,4.06243814494119
-1.901804212966931,4.085533724287311
-1.88866913252379,4.077288998115711
-1.8736455120408955,4.071910111641988
3.07823721012794,-2.757140016199264
3.1333153837537315,-2.7297838818937126
3.081100457102504,-2.722831714945642
3.0843108734539437,-2.6477668673867356
3.877531718724385,-1.2096353887307774
3.899691917832604,-1.1615270459847047
3.830351610318663,-1.1489161950090325
3.9332317210053427,-1.2060268097651887
3.89369455954914,-1.2486637484228138
3.9712520220606495,-1.1388667199891014
3.89110095245156,-1.2794409383643226
3.867507429613314,-0.922203159701696
3.8432841856508584,-0.9115066885383212
3.618305980168921,-3.0076161351905353
3.603027364328314,-3.015349316748514
3.752616501270755,-2.786680543653009
3.695367832029831,-2.9702712641808247
3.777472633765091,-2.7603090606281864
3.7474686754925584,-2.8013931702593977
3.775126180978926,-2.815835454812715
3.7811134321789757,-2.8243547796843638
3.7739598507432564,-2.815183665574034
3.769108553921718,-2.824488278640032
3.9870362527441583,-2.214571659273248
4.050039535912815,-2.2568171245911377
4.002792414336005,-2.265657903673835
4.04372466140106,-2.218540743223436
4.236765793106667,-2.2132770726569673
3.987457905762549,-0.43909573268453544
4.225691365737226,-2.213967530276757
4.24827588265688,-2.2283265924364484
4.233620696316008,-2.231612422408852
3.9221277805375068,-0.44132251615891105
2.945170591419467,-2.4724991933868212
2.917769584860339,-2.4674334561253204
2.129063003724069,1.0121897643367803
3.201008765513434,-0.05422278753356981
3.9597911465475604,-0.4311067531227755
4.010613305795555,-0.431795648285731
-1.2112121821697672,2.7158025501822043
-2.851304358653684,-2.7048262326471204
0.638081188229282,-2.8689779679743497
0.05044943474166173,1.1745577295087917
-1.1044167903426343,1.4275998599186857
-2.169306816890529,-1.8808438116305697
3.900592006831766,0.9151356709298822
1.9635761365223499,1.973485247309199
0.42488787254830107,3.0477145210178977
1.9491513514865555,1.8670466878241079
3.871234555155437,1.0307747079500789
3.888804366305339,0.8850451921134678
3.9172915466071,0.8894254015979527
-4.984976274577009,-1.646871979164722
-4.983577323607261,-1.6540681769967853
3.7875860429623764,0.15165638265126
2.739672112225035,3.6894102055598688
-3.7308491001777666,-3.2413851907883915
2.744900338843358,3.7003083693942243
-3.7489941932799407,-3.188124869462555
2.7687864790333796,3.689508225907829
-4.942695963676042,-1.7058888711741917
2.451483380521402,3.66716710565795
2.7591272697785993,3.728721369409076
2.750438254984009,3.7246929889159013
2.770504259937505,3.717347429380982
2.730718330514195,3.7240158350754764
-1.8680716500369832,2.123860087839368
1.104012905613887,4.667813290391053
1.2861272554369874,4.5654118326508195
1.8064338332887813,-4.399833941658928
-2.298867000130738,4.375107901341444
-2.283507493413455,4.36546956893233
-2.2930936240144004,4.3749630033033675
-2.286006728428168,4.370201776016253
-2.2911658367836005,4.375039363806321
-2.293569669636924,4.380308915401637
-4.7059367593370265,-1.383059138383092
1.809657383532371,-4.376565876167484
1.8552275056718404,-4.353098254818714
1.8230673747284485,-4.3786574203968005
0.9944892298461206,-4.195265217826966
-4.24885162281346,-2.300410635546258
-4.291148473748856,-2.307426637979305
-4.17544395581171,-2.278942678786421
1.095505511616084,-4.270676969136904
-4.291257567952031,-2.274165669376521
1.0550959884307853,-4.193701477333082
-3.5839359042596737,2.8098492496184373
-3.5747363674461097,2.7946597550148904
-3.582980214977455,2.764473008337535
1.0385641022652954,-4.232473416036785
1.0123481271383705,-4.233121122526112
-3.5657544920207336,2.8106061362725288
-3.5701790274763896,2.816956192009836
-3.6052231448931713,2.797249224069295
0.9894865526892309,-4.251225057728522
-3.574663499242879,2.8065976308425933
-3.559924096329973,2.715297761540716
-3.5725500514600417,2.7748001524447266
-3.5583735108177943,2.645034741633575
-3.254889641651262,2.8132626710883053
-3.565400799034239,2.7799231138156406
-3.594197553824471,2.7675983923690333
-3.5821341603399994,2.788278951168534
-3.5778485947952188,2.7892568134888407
-3.5832040685409483,2.7854459622158894
-3.2106300193841006,2.8692044944635775
-3.051330401441945,2.7761808129358863
-4.632406892756448,1.298424170397382
-4.6632792992086145,1.3266205021692272
-4.650579694827368,1.32802516484855
-4.607882728789051,1.3261480538581567
-4.637788609865301,1.3247942525790826
-4.608013102278991,1.3182501195155252
-4.632413681285405,1.32130058138878
-4.651788651263635,1.3180622659064551
-4.700740191153583,1.1399863784723347
-4.637326053203255,1.3182782827167447
-4.69533359063858,1.1376369772867994
1.33037073123882,4.85251157718704
1.3253852605158363,4.846489201978211
1.330068323080652,4.852386611477081
1.325184358753093,4.83849991633716
1.3086250879952337,4.822286130796238
1.3123616082353076,4.83943619010883
1.3173163311041363,4.846263571751461
1.3164733645105233,4.846467010857683
-4.791213251591418,1.1601372125289047
1.3250832177227478,4.843845677626926
-3.471939189238136,3.318987025053221
-3.470106615783356,3.3417515824079658
-3.463989897636924,3.2855052288870867
-3.459193585236884,3.3190574657332075
-3.4228415235318916,3.3436967476086448
-3.4587199830813713,3.329849484893587
-3.4464892174772803,3.3234090231475566
-3.4749417267227063,3.330907783149754
-3.467991166760574,3.315057143460129
1.2927608150729424,4.835780821855967
-3.4817041313823953,3.3363374995038915
-3.3562419810505273,3.2315065919649997
-3.3616008250325953,3.350298366681252
-3.3438139552196975,3.366443260875654
-3.4566169056234046,3.306778898949504
-3.3632070101599107,3.318893455911055
-3.33682143813861,3.3714455704834223
-3.366128115377638,3.2064612080271426
-3.3438168964105692,3.3788072098559447
-3.070534910769214,-0.5044505908105928
-2.983954516605104,-0.37060006379632177
-2.5643109644457898,-0.18303013942986618
-3.0282052132864856,-0.07889640812405072
-3.1184966419999056,-0.5069290650912246
-2.9762809999992728,-0.46249368066033586
-3.3096389034402063,-0.6849767982805584
1.6806837909835914,4.7076076168299785
-4.12978988918613,2.2755630807088143
-4.156848291243885,2.236055223355354
1.6801982830334923,4.709390741861132
-4.075927062101329,2.220379585654303
-4.134988809455638,2.257390456330497
1.6862294186708313,4.7116277774517314
-4.147489409578903,2.260922143471035
1.6926455300037082,4.672550395116459
1.6804784707765443,4.716643240859314
1.6735830382307675,4.70330744035511
1.6821528768225524,4.716595051602347
1.684272746001266,4.716640342520047
-3.2360965746391703,3.3505188830370956
-4.168224252506088,2.50822924231224
-3.1453922124867204,3.4274081915595915
-4.136126227793396,2.4742307924850953
-4.150874294314662,2.4967292848540428
-4.1680189556964935,2.4694379666395014
-3.148861514925266,3.433430808546201
-4.160321898106431,2.5123623407272806
-3.135425196244691,3.4395454783013526
-3.71256759371217,2.742550378403709
-3.7172825229328357,2.7276757092015975
-3.7264974208888133,2.757214072730876
-3.6573983520480358,2.6670102048809055
-3.7635880511307724,2.7408796115510965
-3.721257235322163,2.747219553449845
-3.7095184536091925,2.7269773043947723
-3.738228643388018,2.744461437434465
-3.72952456007817,2.7527454414481283
-3.732831564069083,2.742546713956041
-3.7226211080838434,2.7918673586176865
-3.7415906716386123,2.7473925595681408
-3.730615659006709,2.7547138240884337
4.404418317057385,0.46800497560928933
4.376567572462017,0.478392597302913
4.543950450348324,0.7797118788877627
4.355910599616029,0.5178662478150213
4.356512529514233,0.523132937280562
4.485603072248383,0.4338820217078354
4.359543034223875,0.5158172728169272
4.501807572420165,0.7683759382811794
4.418771799026768,0.4921115305203347
4.470571078908502,0.819801565323446
4.464298919211436,0.5109340303386474
4.412997768516955,0.519369483997509
4.475133779937974,0.8866959916654669
-0.8995211285668676,0.7301117067616935
4.6313947075847794,1.0154544043560838
4.640046703789266,0.9980046188923457
4.613207216808639,0.9791900864078542
4.659039703706831,1.0570558023723995
4.490497469739755,0.7723461575585757
4.6689315145275625,1.0814994197255936
4.614293652532321,0.9869874623790821
4.690075608955247,1.0713481428487301
4.64027596342284,1.0444178931319659
4.672512872678138,1.076665547891034
4.65666024076807,1.0087633910456022
4.785515161124843,1.0365340986102365
4.7628505060805875,1.027803658158414
4.749697059074449,1.0497444567731908
4.80982366984718,1.0363974987698827
4.766966750165752,1.0476593852703888
4.781909704551705,1.0611019254331704
4.778622149896299,1.092366049773244
4.751356090103182,1.0352066151404415
4.7720121234740125,1.0446025504470497
4.736880255622516,1.0321961573370628
-0.3876464662771848,-4.926085489711564
-0.43936582543425634,-4.844202730425144
-0.416873194001772,-4.9473420110831485
-0.42074132802438297,-4.946656282120086
-0.4039222737854336,-4.949031705777659
-0.3971750753842169,-4.94752752540999
-0.4077679715255053,-4.946202899123031
-0.39144595487628564,-4.930868505788048
-0.39256518736521956,-4.93206471531248
-0.41893711871309325,-4.951562814439263
-0.3946002610982663,-4.928694893588996
-0.3958287033593559,-4.934755758818739
-0.3935687482897203,-4.923346274226226
3.3964538656125125,1.0939778737685548
3.327819582103666,1.1436621417733734
3.2511149871452063,1.2953678900638959
3.210421901735156,2.16010984272467
3.16799500962022,2.370791526895868
3.2618317041698774,2.2081334576291995
3.2952641387554773,2.2628443351875482
2.937963430484434,1.142680079654754
3.2142649195475785,2.161780142685697
3.3197195404276076,1.1026081383628195
3.0963466051575406,1.1428561341469043
3.3626272986612196,1.1641044958213334
3.239227300362998,2.1708763071022874
3.389556620910877,1.1660907686676703
3.320679841568272,1.2429522174971679
3.176448992821198,2.2365407578948346
3.2156320553099214,2.105868261445916
3.201567090181393,2.0665863159801536
3.335579434505357,1.133487990694072
3.366537986113426,1.0962747478884372
3.5333831945566914,2.2544884990315586
3.80031868295449,3.4062164676287394
3.7904120737878353,3.474017493318839
3.804796468791305,3.415563708606327
3.551695687537095,3.800134487124785
3.7595037665822826,3.4559047270613164
3.5247298364472543,3.8217919995691916
3.5566034363785066,3.7957476438267546
3.7935005127552976,3.3961189421116766
3.7925472488958065,3.437472748443241
3.8246128287374805,3.4486503026632542
3.7868696595049567,3.4830338936716947
3.5017246975195917,3.734539130887293
3.51645624899969,3.7908016095083408
3.5023769067653183,3.7750437134162946
3.5281717631530882,3.7919909361999227
3.4853512741219657,3.788297698643991
3.3138858211969957,3.8035050885924773
3.509360259946352,3.8433106758560065
3.496738717991595,3.7447903612286453
3.54142659316765,3.838907936144991
0.3103649642514313,0.2252350695260555
3.454309969608042,3.778158799063487
3.4943348943791657,3.7519188152394656
3.500735686465723,3.7486631768601106
3.5234977924747075,3.7633565165748024
3.5164827400439007,3.7558862644145616
-1.8835701924276567,4.073676931165686
-1.883078956888568,4.07287150128658
-1.8820843227772177,4.066970203966653
-1.8345921829921024,4.020757717738733
-1.8677450901703359,4.057423299262564
-1.882728126906441,4.077577166773289
-1.8205840673478095,4.036202025778444
-1.9062529658196061,4.090809677441289
-1.8611824595186333,4.066632271772933
-1.8949149987143548,4.078990305112803
-1.84174353914651,4.043793894461094
-1.9014654973348482,4.078284860723922
-1.860917552076309,4.0237488903397205
3.8468469313134497,-1.2128904945600902
3.934746165383503,-1.2496057014343445
3.8947492521749476,-1.2420041278317682
3.9170630220211873,-1.2019841023143114
3.9046260296531305,-1.1783423388157042
3.786762087460233,-1.2970184105931386
3.841040143643896,-1.2166091847840914
3.941044253218964,-1.1834619601015959
3.861447557714814,-1.2347435848268793
3.865307519041778,-1.054049407055236
3.918498221495726,-1.275142070086463
1.1714420255402203,-2.261223215582797
3.812615975677204,-1.1392638937467428
3.909686068318542,-1.127787626345268
3.519324053754776,-3.0490266519553613
3.8342550963302218,-1.2765333805175567
3.7372169464066913,-2.7669998743376034
3.5036305203793723,-3.0321782612885664
3.865601701717116,-1.1982692245480346
3.86316432941992,-1.2286816331579935
3.5378837730629806,-3.031721890918469
3.7006620176854073,-2.953706927389151
3.5428084196330976,-3.046806746831533
3.88792908704816,-1.287193203765501
3.7026632053954565,-2.9572801545183425
3.7224007915318658,-1.3942668387934918
3.7676804658736516,-1.341722567360579
3.8898446767233015,-0.8846268410873545
3.7958147620456106,-2.803446587065262
3.7845176460999683,-2.8217283764146504
3.745866952248829,-2.7772335479019596
3.7811770405313916,-2.8057164066861215
3.7785233597202232,-2.8144764581831367
3.7596263179984586,-2.794437060667037
3.77704759293779,-2.8291659469298565
3.68723191099602,-2.8419349231356286
3.7666171856357034,-2.8311771897486415
3.7837556721282786,-2.8122666967467835
3.752244774154584,-2.779029417093372
3.7351834454627633,-2.801752825725779
3.7421514406558574,-2.802486249209834
3.7487533106431727,-2.7748663003580307
4.263151271819734,-2.186080140556135
4.2312705571570675,-2.2401001632228716
4.257893598495756,-2.1953858520873277
4.256441274507274,-2.2127776315168313
4.256172888306445,-2.2103472130695443
4.236120166867011,-2.1927062911090185
4.251793739665692,-2.2039584823829474
4.229218657194818,-2.2324978582305746
4.035267472040714,-2.251280496092944
4.244560392482309,-2.183784242268161
4.244625356496265,-2.2109943333079998
4.241969180190159,-2.23686207206124
4.251802704713257,-2.225595426859511
4.24246895628991,-2.206180998730271
4.250194683930342,-2.1890422848640707
4.240306237158188,-2.2452583075907913
4.013078801777411,-2.2800387358819334
4.223802253153216,-2.2363322133348795
-2.468360395300318,-0.22315299966624175
-3.0603928308125234,-2.8576684439427695
-1.8115745417957783,-3.1337746843944476
-2.2526935035811078,1.5815283045162258
-3.0632672756400754,-2.9387978146316796
-2.399012599984891,1.7836500222835399
0.022936820515873913,-3.511029634058233
-3.049022506270838,-2.594595719664895
1.669269101559248,-2.0882471372221003
-2.3191503217145915,1.3043595720523706
-2.186886271169962,-1.1006108950131546
1.7564038281630077,1.5618805086977523
-1.8639950187540046,2.4423367886593716
-0.023105189568230555,0.3625201961606903
1.749559423800409,2.260293902478474
1.810456615133486,2.209670992352941
2.0809866564739252,0.8996868874892686
-2.517151486561737,-1.5640234629975625
-1.9135939183003075,-2.668244322689717
1.7608512482887082,1.5523336119717215
-0.25324198114844365,-2.019355869767075
-3.0524841700300107,-1.7158659700700087
-4.946516702653179,-1.5811055145459785
-4.970409592722793,-1.6543047278003964
3.8003901439471854,0.131865873432051
-4.927665886790097,-1.7027125218540586
-4.986338962844447,-1.6736133081317202
-4.984834673363625,-1.6103181240817928
-4.981046412909663,-1.6324333687207517
-4.987037100852041,-1.6604449071809033
-4.978360649977823,-1.6606048680939083
-4.984161121366078,-1.6311999632109275
-4.989601036302872,-1.645722157801455
-4.913187927531253,-1.7244126262611346
-4.824608018402873,-1.7005972001803185
-4.995284924510403,-1.6354927057276782
-4.8681316705576965,-1.7374887729115285
2.698234452894467,3.668347765048002
2.7683971907788796,3.682057159678137
2.656367459124763,3.624115412031945
2.768375371169197,3.718885735896541
2.7898292045693243,3.740619434876869
2.8057848079146495,3.716959570236356
2.66858119742998,3.6919914034668393
