T0,T1,T2,T3,T4,datetime,sentiment
0.008146657421518141,0.016686684571908448,0.0003762745855511252,0.00286352424254843,0.005464601873276584,2016-04-27 23:56:35,1
0.025073184271307485,0.008901211703118448,0.007927655290021433,0.0025774584472876834,0.0,2016-04-12 15:01:26,1
0.009915583296888776,0.04181290424917146,0.0,0.0,0.0,2016-04-11 23:25:11,-1
0.016188489032263016,0.009355507273588333,0.0022304549375109753,0.007246972570797186,0.0,2016-04-11 00:49:38,1
0.022001822638123766,0.027420062007586603,0.020474819485433265,0.014274956175555008,0.0,2016-03-31 18:09:47,1
0.020075365972145945,0.0120250620856687,0.0,0.0,0.0,2016-03-27 21:10:41,1
0.020012467908299816,0.00656336002065443,0.0,0.006785291905419718,0.0023470407989078066,2016-03-26 23:29:19,1
0.02396435911117212,0.00842383864015178,0.0057438936471060735,0.0037700811850522606,0.002139445148513437,2016-03-21 19:19:36,1
0.02729058392089671,0.019498418856157836,0.011983860424576484,0.009393259849770219,0.011644389269292774,2016-03-02 18:57:04,1
0.014135381838332496,0.03917799871679586,0.0,0.0,0.0,2016-02-28 09:56:44,1
0.026937998881755732,0.018304845491246304,0.006507590308568389,0.00021747662850557056,0.005763739276379358,2016-02-19 22:28:24,1
0.019820143292176115,0.016026019955856407,0.0,0.016379574988165505,0.004866679060039515,2016-02-16 19:06:22,1
0.031150325624350172,0.013548341403340547,0.0,0.0,0.0,2016-02-11 21:01:05,1
0.010400365527628139,0.04501612078171386,0.003336816754309503,0.0023768466927163007,0.0,2016-02-01 17:13:52,1
0.01558192821946491,0.0,0.0,0.0,0.0,2016-01-21 05:25:18,-1
0.019871538754081732,0.010532605630332523,0.0,0.0,0.00048308743277998887,2016-01-20 22:17:33,1
0.025978726947260288,0.02231593349412308,0.0,0.0030630167447562614,0.0,2016-01-18 21:24:59,1
0.02138732088385513,0.009137447077420105,0.0,0.0,0.0,2016-01-12 02:47:39,1
0.015579142480494563,0.0324452512620931,0.002131776598117352,0.0,0.0,2016-01-08 14:38:34,1
0.023406723700798795,0.006644865322481462,0.0,0.004032909442533825,0.0,2015-12-17 17:52:05,1
0.02571307917115649,0.017048271482843727,0.005145787630954713,0.0,0.0014763584003192128,2015-12-17 01:19:29,1
0.021221519591928202,0.016423449587396898,0.0,0.0012510697779646448,0.0,2015-12-10 18:51:09,1
0.019273101128502054,0.0,0.0,0.03517759539869418,0.0,2015-11-19 18:54:54,1
0.01541078227141366,0.017720033461989936,0.0,0.0026385632287774033,0.010358634053412362,2015-11-08 22:35:01,-1
0.012866224285884617,0.013107656539696201,0.0,0.0005513789052417215,0.009501365915196716,2015-11-07 01:01:55,1
0.03466766313720657,0.00840720978949206,0.0,0.004165922195297059,0.0028567247233392008,2015-11-05 18:42:45,-1
0.02915465673830064,0.001974419392273871,0.0,0.005538819126849582,0.01247551141534317,2015-10-22 17:51:48,1
0.0321739089473082,0.011450996757617715,0.00295137420617232,0.0,0.0,2015-10-10 00:37:53,1
0.02179370650584061,0.002848609410603132,0.0,0.0,0.008743008249776222,2015-10-05 22:51:47,-1
0.016372025655151265,0.04432772605083612,0.0,0.0,0.01296389260210378,2015-09-30 11:38:06,-1
0.023066342240912713,0.0129749102438106,0.0,0.007071418879159373,0.013864843072136597,2015-09-01 09:11:42,1
0.019969162308654642,0.005695254775768608,0.0,0.010080600991546883,0.0,2015-09-01 00:25:36,1
0.003958269916855111,0.02159976790228465,0.0,0.03238815620083593,0.0,2015-08-21 17:13:19,1
0.026195057212154677,0.0,0.0,0.04098343488712264,0.0,2015-08-21 00:46:31,1
0.03612002683721873,0.0066684252344637535,0.0,0.0,0.0005027491997703442,2015-08-20 02:54:24,1
0.018469686198512848,0.014454160412240048,0.0,0.009466016753753496,0.025803253360755934,2015-08-11 18:20:43,-1
0.010095431855530296,0.008348511704649316,0.0,0.0,0.016658849457271443,2015-08-11 17:01:06,1
0.033092841398607915,0.0,0.0,0.0019829569934035444,0.004477937866723692,2015-08-06 17:35:21,1
0.013072777744354428,0.06032779059167225,0.0,0.0,0.0,2015-08-03 18:28:18,-1
0.0,0.0,0.0,0.0,0.6094104976973638,2015-07-24 13:05:30,1
0.025881553592765495,0.029365061130585613,0.0,0.0,0.005146479393525497,2015-07-15 19:08:43,1
0.01949674022750544,0.029147284682381768,0.0010284328004929028,0.002983570456470074,0.0013152629354389574,2015-07-15 17:11:04,1
0.0320304914982973,0.027437140472682572,0.0,0.0,0.024566067207027344,2015-07-15 16:28:10,1
0.021448664141651134,0.034481582217890404,0.0,0.0,0.021792981949894406,2015-07-06 14:52:53,1
0.03600431028533257,0.02349506636877138,0.0,0.013919612041809212,0.0,2015-07-03 13:09:49,1
0.02520620023115726,0.0008670497243587128,0.0,0.00364796328740651,0.019215862625996873,2015-06-29 00:16:13,1
0.021917082263272113,0.02139770016508327,0.004369704579647019,0.0,0.001453919080809206,2015-06-15 17:52:42,1
0.01648836906954915,0.019003114157939455,0.0,0.0,0.0,2015-06-05 15:35:45,1
0.013259930052648061,0.024939122875379048,0.0,0.005586799873177352,0.0016188211916017274,2015-06-05 07:06:52,1
0.012497474303334366,0.007272216543525142,0.012186998799719524,0.009076597206219335,0.0,2015-05-27 23:30:33,1
0.03408458870136023,0.0,0.0,0.011047081575865514,0.0,2015-05-15 18:31:40,1
0.021621549650645226,0.0027250268814367237,0.003112674661304551,0.0,0.004099379158983328,2015-05-11 16:16:00,1
0.0,0.1789826536274483,0.0,0.0,0.0,2015-04-23 21:26:27,-1
0.020301510602954476,0.00922356046854556,0.0016847712139507456,0.0,0.011262735856768381,2015-04-21 22:19:00,1
0.015006098283843593,0.006407537217597298,0.003082584839672486,0.0051730130828864,5.7818236337493474e-05,2015-04-21 03:48:18,1
0.043537795747388586,0.0,0.0,0.0,0.004076387828699736,2015-04-21 00:21:26,1
0.02557676697752291,0.011298295572624836,0.0005512207321328521,0.0,0.0,2015-04-16 19:56:37,1
0.027289066608120697,0.030570303966744126,0.0,0.0,0.0,2015-04-07 23:07:16,1
0.014255674222799565,0.010849514228571446,0.0008051397171599987,0.0,0.02062301986462803,2015-03-23 18:30:09,1
0.03918778497104024,0.0,0.0,0.022862585859811033,0.0,2015-03-18 18:06:59,1
0.01284730659525455,0.05171552308495706,0.0,0.0,0.006219267204292657,2015-03-14 15:06:18,1
0.030904207229658028,0.012446060381378531,0.0,0.0,0.0,2015-03-11 16:19:34,1
0.03061859502865181,0.0,0.008468116224647689,0.005169652066006865,0.0,2015-03-06 08:59:33,1
0.03096655520561897,0.013891320481054681,0.0,0.004065723693232174,0.0,2015-03-03 00:34:27,1
0.031212293260816,0.0,0.005470181874757405,0.0008022350481392511,0.0,2015-02-25 00:06:42,1
0.02042673192495248,0.008388249520730511,0.0005247425957159127,0.008797062956790306,0.0,2015-02-24 23:25:29,1
0.032816109966555256,0.0,0.0,0.002550478307699234,0.04138822122403427,2015-02-24 14:35:33,1
0.029155342421851037,0.005342087762796862,0.0010027622285054198,0.0,0.0,2015-02-24 13:34:20,1
0.035455148687080065,0.0,0.0,0.0025856427899773947,0.0,2015-02-20 17:04:23,1
0.0454095419581108,0.0,0.0,0.0,0.022513522460748867,2015-02-18 00:09:53,1
0.03797154558834964,0.0,0.0,0.00306548171207971,0.0045290600534312365,2015-02-13 23:50:51,1
0.0336205330303397,0.0,0.0,0.0,0.0,2015-02-12 18:07:17,1
0.021944346623370758,0.01223258764488492,0.0,0.007638543189521968,0.012888057445773914,2015-02-12 05:19:03,1
0.0006340445317467568,0.12030457084562539,0.0,0.0,0.0,2015-02-09 23:41:40,1
0.016425383481998693,0.010400662805466398,0.0,0.013121416403902665,0.0,2015-02-07 00:25:01,1
0.019886898215823665,0.014083299021996041,0.0037494067049812195,0.003972233659872777,0.0,2015-01-30 05:59:03,1
0.019352578700795597,0.01989589684988952,0.0,0.005044506552286754,0.04923047607661871,2015-01-27 20:44:25,1
0.030450117965292237,0.012509532072992591,0.0035876578217489768,0.0,0.0070675278048492,2015-01-21 17:21:41,1
0.01847775013495759,0.014329780922377473,0.0,0.002236586824320446,0.005131551331992141,2015-01-20 22:44:24,-1
0.021249386277635972,0.004241716297077225,0.0,0.0,0.012064719203203123,2015-01-20 12:00:00,1
0.027219046962763137,0.018785252924704312,0.0,0.008167535343943821,0.015088819935779077,2015-01-17 15:13:31,1
0.007225222705467413,0.023060928863024178,0.0,0.007982214304042912,0.005687881231454918,2015-01-16 19:23:03,-1
0.03721588732812629,0.0021941319325832634,0.0,0.0033534285760536777,0.0,2015-01-09 20:21:40,-1
0.02680603634830396,0.017787436545948627,0.0,0.0,0.007806754379302201,2015-01-06 21:50:39,1
0.03535718525675786,0.023887362685904356,0.0026396990172466764,0.0006081943081258264,0.0,2015-01-01 19:18:38,-1
0.030247440495971382,0.006729008495865321,0.0,0.0011901528085817934,0.0,2014-12-05 02:21:09,1
0.02360229653933242,0.0014011664375438247,0.0,0.007584510525373624,0.0,2014-12-03 18:16:44,1
0.023279741613227097,0.005543479494424221,0.0,0.0012815445230137733,0.00824827077440062,2014-11-21 21:03:50,-1
0.02725809830633616,0.0,0.0,0.00596166594966394,0.0,2014-11-05 00:35:50,1
0.02227477566003625,0.006959486509938014,0.0,0.00276074864101304,0.008810002945860988,2014-11-04 18:29:20,1
0.021441730097532287,0.013962120818572022,0.009359677979401468,0.0,0.01195268075795841,2014-11-01 10:01:37,1
0.02647907055195672,0.015737043763325107,0.0,0.007741959268928125,0.0,2014-10-27 22:24:45,1
0.026402575593604184,0.006588963512789267,0.0,0.0020701076862209,0.006412242949484322,2014-10-27 16:24:42,1
0.034935322591841955,0.006957587459796368,0.0,0.0,0.005912338724462281,2014-10-25 00:20:36,1
0.019495989209766026,0.015283902790089132,0.002022160566002535,0.0016877567550823355,0.00927878706537663,2014-10-21 02:20:41,1
0.0,0.14559706020345226,0.005228189389274534,0.00010683962596846356,0.0,2014-10-20 18:57:50,-1
0.016167482134056145,0.006130671334986579,0.002842400583308382,0.0,0.0,2014-10-17 22:55:36,-1
0.016945116790706663,0.0,0.0,0.0,0.0,2014-10-16 04:29:29,1
0.02930435469983121,0.0,0.0,0.0,0.0,2014-10-11 00:35:32,-1
0.029963315189812764,0.013123817892826635,0.0,0.0,0.0,2014-10-10 20:29:55,1
0.026574307638030682,0.0,0.00014685619195053165,0.00639945356754766,0.0026795338727142125,2014-10-10 02:19:05,1
0.037107285550955056,0.0020190437277951383,0.0,0.0,0.0,2014-10-07 21:28:03,1
0.02583590317993968,0.0,0.0,0.0035490950128693848,0.0038867271779179846,2014-10-07 19:47:34,1
0.023936874444593817,0.01104902848234646,0.006377698042984335,0.0,0.0037942723865966852,2014-10-07 18:41:31,1
0.03178863398953354,0.0,0.0,0.003047719259329211,0.0,2014-10-07 18:12:06,1
0.027145855407650035,0.012190004377514892,0.007347686386674111,0.0,0.01779019758354302,2014-10-06 20:08:02,1
0.029520236466231104,0.04540631391117718,0.0,0.0,0.0,2014-09-29 11:04:07,1
0.047152222838243954,0.0,0.0,0.0,0.015347489731670043,2014-09-29 01:19:21,-1
0.007084785139032718,0.04614219975885739,0.0,0.0,0.014045784815347562,2014-09-26 23:16:40,-1
0.012931428802096205,0.011734818787819411,0.0,0.02222104603733794,0.04445757020169965,2014-09-26 21:00:36,1
0.026395307124579083,0.003718830223374755,0.0,0.0,0.007678821024918945,2014-09-26 16:18:42,1
0.020116426000904093,0.0,0.0,0.0,0.0,2014-09-23 18:32:34,-1
0.008655205616616578,0.013342545881508145,0.0011926455126351771,0.005766703061354485,0.0072499623514630405,2014-09-23 10:18:58,1
0.029346564588406256,0.00909559515122733,0.0,0.014572843061783705,0.0,2014-09-22 12:57:07,1
0.038213351629012376,0.0,0.0,0.0,0.0,2014-09-20 05:01:39,1
0.01681831948165019,0.03314252552640221,0.0019045317287642622,0.0,0.0,2014-09-18 23:43:29,1
0.016331117364300173,0.0008770714822523605,0.0,0.01355746596789235,0.0159589023823295,2014-09-18 15:25:57,1
0.01994607341433469,0.004870168012825185,0.0,0.0015752270657897157,0.00993220700417859,2014-09-16 12:02:37,1
0.020435384699591753,0.014299135632795024,0.0021044356624845832,0.005639262551614846,0.000188003241764137,2014-09-15 21:33:57,1
0.01860575755061834,0.007545539329764893,0.0,0.0,0.0130399165823241,2014-09-11 17:27:40,1
0.013519546163885473,0.01779667267081331,0.00045258479852108553,0.0,0.007829912885787998,2014-09-11 03:33:14,1
0.02213594846463911,0.0,0.0,0.005212560122130248,0.028814453187880586,2014-09-11 00:45:24,1
0.030910351023299684,0.0005269209506235883,0.0,0.0,0.02658914198279693,2014-09-09 17:55:08,1
0.034781129360004145,0.012228125946111555,0.0,0.0,0.0,2014-09-09 15:46:38,1
0.018041331812447506,0.009643031178667077,0.0,0.005078247635889733,0.0,2014-09-05 19:26:10,1
0.020683970943079947,0.0023209443108208796,0.0,0.011286804436481635,0.0,2014-09-03 18:37:14,1
0.018746487004535392,0.00807211590615511,0.0,0.008467698949256782,0.005279828290320584,2014-08-26 02:02:07,1
0.028198711066571708,0.005387050463424149,3.7430828917044555e-05,0.0,0.004451022227991126,2014-08-24 14:56:16,1
0.009574486849481872,0.019046660384640535,0.0,0.0005981238939658897,0.009558408263722508,2014-08-22 20:09:18,1
0.026443783270112143,0.0,0.0043554018010472685,0.0,0.002643045551905872,2014-08-22 02:01:01,1
0.021930226157166537,0.020427227816890825,0.0,0.0,0.0,2014-08-21 16:53:17,1
0.026483484066065616,0.005702892782289542,0.0,0.0,0.006241133066774782,2014-08-20 22:24:53,1
0.017693623185535978,0.06562081845492394,0.0,0.010997345667729802,0.002320578189559261,2014-08-19 16:51:42,1
0.04176883457936718,0.015667593894682134,0.0,0.002603012271230018,0.0,2014-08-18 22:16:14,1
0.016418124839944846,0.0022867488388661054,0.0001838493019074438,0.003259886224422002,0.0,2014-08-16 09:53:38,1
0.026596099170677512,0.008365485120502322,0.004247464209170329,0.005958273114514337,0.0,2014-08-13 19:02:21,1
0.011241799890900333,0.06317662845269059,0.0,0.004592521756774781,0.00034847948637569916,2014-08-13 15:03:19,1
0.0200572881196195,0.00898969760463036,0.0037901970153434135,0.002118745211113765,0.0,2014-08-11 22:36:05,1
0.02921315771414019,0.00818488083861242,0.0,0.03043114510753265,0.04194176638772692,2014-08-11 20:01:01,1
0.03225766446741706,0.0,0.0,0.0,0.008649802782630398,2014-08-11 15:57:52,1
0.03314575760315126,0.01398389745227871,0.0,0.0,0.0,2014-08-08 22:40:43,-1
0.012934124838531144,0.03054234985673126,0.0004329415474118079,0.0,0.0013987451484341379,2014-08-08 20:45:11,1
0.020276258169083655,0.03331796567472444,0.0,0.0,0.0,2014-08-06 00:58:19,1
0.024014637294156347,0.014749894610946099,0.0,0.0,0.0,2014-08-01 19:29:57,1
0.021573054527112796,0.0,0.0,0.0,0.006124347262523879,2014-07-31 20:14:04,1
0.0,0.08894743950174872,0.004571449898944712,0.0,0.0,2014-07-31 14:24:01,1
0.019493968524467237,0.01147693276004385,0.0,0.014916438018299704,0.0,2014-07-30 13:23:02,1
0.027194217023653253,0.012801681370937191,0.00127729470334083,0.0,0.009443288305426152,2014-07-23 22:21:52,1
0.016148431714973616,0.017540004453775227,0.0,0.0036596420733694297,5.849326426964766e-05,2014-07-23 20:00:16,1
0.017933849882829384,0.00920912862919831,0.015065194405826514,0.023348377461267666,0.0,2014-07-23 08:18:52,1
0.013613734831416193,0.03883185792231003,0.0,0.0008490602729281913,0.005834923208781225,2014-07-20 17:03:13,1
0.025855400008434015,0.028069912503225818,0.0,0.022153963297304163,0.0,2014-07-19 18:14:28,1
0.0,0.05112405074078146,0.0,0.0,0.0068319590200807915,2014-07-18 16:33:12,-1
0.009661558710338863,0.012287501182471832,0.0013875603549883065,0.015189323169230532,0.027819322987094285,2014-07-16 20:40:54,1
0.027364362929040233,0.0,0.0,0.03722501930769123,0.0,2014-07-15 18:42:39,1
0.014831156822793228,0.0020978853299804035,0.0,2.1794553069170528e-05,0.0024306604708605054,2014-07-11 22:09:11,1
0.01141389100342166,0.05542650731756842,0.0,0.0,0.0,2014-07-11 16:56:38,1
0.022909848433812295,0.004456370357370787,0.0,0.006621279289495303,0.005030303418882025,2014-07-09 21:14:56,1
0.025696947937145987,0.01872488089582161,0.004635471743080923,0.0,0.007820302300978776,2014-07-08 21:46:11,1
0.027415647218205996,0.0046078769281489036,0.003907817342178417,0.004375994122947193,0.006193746773994486,2014-07-04 00:34:12,1
0.027473252828500504,0.0,0.0,0.0,0.0,2014-07-03 21:36:51,1
0.025287376682762607,0.0094623114355403,0.0026667364819905957,0.0026322966817200148,0.008427315517563715,2014-07-03 17:15:24,1
0.017284233039076828,0.03651692971809498,0.0,0.0,0.0,2014-07-02 14:51:59,1
0.02676092632082053,0.017459859756642025,0.0,0.0,0.008937062289748545,2014-07-02 01:51:08,1
0.02750065559694093,0.002990659212072681,0.0,0.0002665909338086394,0.007236774287858381,2014-07-01 20:03:42,1
0.02958554366837643,0.012635588788768859,0.0,0.0,0.0,2014-06-26 11:53:04,-1
0.017776314368703364,0.0004335545311302963,0.0,0.005163277912198025,0.002241927091717368,2014-06-26 05:57:11,1
0.011359407978097532,0.03035699923748895,0.0009268060001312941,0.006941693521844564,0.0,2014-06-23 21:32:21,1
0.013293638169142126,0.03161619341663135,0.0,0.0031922961953807297,0.0024334093249732207,2014-06-22 16:47:19,1
0.017167103151884855,0.0,0.0,0.02040427366716698,0.0,2014-06-22 12:59:25,1
0.01667279644844354,0.001076410764889404,0.0,0.0,0.015493964306645238,2014-06-21 15:24:00,1
0.0,0.29698979385701696,0.0,0.020847688519521703,0.0,2014-06-20 15:57:57,1
0.019880091735211266,0.051765161874653784,0.0033790751082325293,0.0022421613981495267,0.0,2014-06-19 16:27:10,1
0.014004004921606812,0.0024614485621520595,0.0,0.004179368695575262,0.01991966617968091,2014-06-17 21:06:12,1
0.024081721197243413,0.018791581530660423,0.008685932838784284,0.002610309883114825,0.003976821013840161,2014-06-17 00:57:04,1
0.01883854647757815,0.040252414184078454,0.0,0.0009837635678219632,0.019240108147603324,2014-06-15 05:50:46,1
0.02102858332142724,0.028112637005987862,0.0,0.011256080660500219,0.0,2014-06-13 10:57:45,1
0.030764438246528605,0.0,0.0,0.006224017255825287,0.000759055818606553,2014-06-09 16:24:33,1
0.025946917135622513,0.010601461996855802,0.0,0.0,0.008440153416132775,2014-06-06 21:33:44,1
0.021764977459920825,0.00565019302920777,0.0008870943389996677,0.0027853905032281,0.003950339904472496,2014-06-03 22:45:26,1
0.012765800257841025,0.009911499693876625,0.02151070806195821,0.07252473297867296,0.0,2014-06-03 15:05:54,1
0.02458834018435532,0.011517584050130354,0.00857799239004154,0.0,0.005919602785892615,2014-05-30 17:14:25,1
0.017257112375365802,0.010176986014572677,0.0006158101426191538,0.0050497085595942355,0.00046644805343157075,2014-05-28 01:19:06,1
0.03527598924744421,0.01375188092888328,0.0,0.0,0.0,2014-05-21 19:54:59,1
0.03361018690473315,0.0023979238999756874,0.0013347948931445204,0.0,0.0030756626564896958,2014-05-21 19:40:02,1
0.023721164285906007,0.02217175346578225,0.0,0.0,0.01090228861249879,2014-05-14 15:30:21,1
0.017974072579275087,0.01652147596338149,0.0,0.0,0.006991410589104963,2014-05-14 00:02:07,1
0.02466244691643992,0.00961283637074704,0.0,0.0037849414632489193,0.001322205455864424,2014-05-12 17:11:33,1
0.011234944511644345,0.048964627092485564,0.0,0.005034038016706317,0.0,2014-05-09 00:17:56,1
0.02609534990044959,0.0004430895081861325,0.001267342774344807,0.0019668356747916432,0.0,2014-05-08 20:15:27,1
0.03264746472527323,0.004551924430350324,0.004091721890628646,0.007048175743017384,0.0012861777039636644,2014-05-08 20:04:28,1
0.030561179296641355,0.0,0.004224463365632825,0.0018458645082946982,0.0,2014-04-30 16:48:23,1
0.014172460100871523,0.03881292847264405,0.0013524286077252685,0.0005727393363304776,0.004509160867042493,2014-04-27 01:41:19,1
0.02059439360513055,0.004154291714892348,0.0022855196464622554,0.00228073184416272,0.0012900232696426337,2014-04-24 05:17:26,1
0.04395854022044352,0.01576176905942065,0.0008222383221337101,0.0,0.0,2014-04-21 17:19:33,1
0.022198543678294314,0.019630494856165037,0.0,0.008708242511215027,0.0,2014-04-17 13:11:54,1
0.03771246917477223,0.0,0.003093099662102424,0.0055029716502958724,0.0,2014-04-16 21:03:15,-1
0.031684725880559324,0.004320614848220622,0.0010699074739725111,0.0,0.0,2014-04-16 17:23:28,1
0.01914183730948324,0.006208413822527625,0.0,0.0,0.005964769174900207,2014-04-10 15:28:29,1
0.029303006347808903,0.04273143382888423,0.0,0.0,0.010934076217993484,2014-04-08 11:52:57,1
0.019142032552572172,0.029472061398470473,0.009048033205895645,0.0,0.0,2014-04-05 23:38:50,1
0.024358983177075248,0.005868764979662514,0.015222257898486273,0.010356574857762047,0.004121345633768986,2014-04-01 02:03:48,1
0.029444188927520716,0.0070025998408389,0.006015451524705128,0.008319827742715457,0.0,2014-03-31 15:17:32,1
0.050338268242242065,0.0006120210902480382,0.0,0.0,0.0,2014-03-28 17:41:14,-1
0.014914782759015602,0.0085785006050476,0.00013329596259996885,0.0002747248553022716,0.0037644734233658853,2014-03-11 20:14:49,1
0.009513888691267612,0.06764752147726423,0.0,0.0,0.0,2014-03-07 18:57:30,1
0.01828388744464304,0.019292091051415418,0.009202700832002326,0.014827328954074072,0.0,2014-03-07 17:53:02,1
0.02261047259302578,0.005996579858943062,0.0,0.0022091193210021006,0.0,2014-02-28 02:29:12,1
0.026564927970785832,0.005273039185863176,0.0,0.0062597048659879416,0.0036769894775661007,2014-02-26 18:32:43,1
0.030242566975302032,0.011340174149332494,0.00040102873397878844,0.0,0.004289987037880425,2014-02-26 01:19:32,1
0.01299416231432557,0.020101010949359087,0.004731833888470373,0.005134869530171409,0.015906156094389813,2014-02-25 13:04:26,1
0.015106985812551654,0.04918852243476055,0.0,0.0,0.0,2014-02-25 01:54:39,1
0.04152561019586061,0.030789200754330052,0.0,0.0,0.006900097079863843,2014-02-24 00:07:59,1
0.035619623572630016,0.0,0.0,0.009504182346210109,0.0,2014-02-22 04:51:17,-1
0.012272579369419874,0.02812932307697335,0.0,0.001501038202433651,0.00529457175388525,2014-02-20 20:11:19,1
0.0187262735808355,0.0,0.0,0.007572925677837001,0.00032817977897040484,2014-02-20 05:51:25,1
0.009944292264026775,0.0485622008123425,0.0,0.0028736948746300654,0.01246386280195916,2014-02-19 19:11:27,-1
0.026316502222026462,0.0,0.0,0.012617359948123082,0.00556739032322099,2014-02-17 16:03:12,1
0.020901130462226702,0.0,0.0030938102509808214,0.0014865161771658204,0.003037070454934818,2014-02-17 02:53:52,1
0.023362102347448236,0.01117538860365273,0.0,0.0053089203447893064,0.0,2014-02-14 19:23:45,1
0.02851584883608547,0.0024516601716205624,0.0,0.0,0.004112015883560898,2014-02-10 23:04:24,1
0.019352639081786294,0.004617699856053692,0.0,0.0,0.005799410132719304,2014-02-09 22:20:43,1
0.022379436797645494,0.00899295740949771,0.005489168483405463,0.0,0.02407124082887157,2014-02-07 19:25:23,-1
0.020205289118368146,0.0016899230724925585,0.004158407748938153,0.006910162728716872,0.0,2014-02-05 22:57:59,1
0.04155060626117086,0.0,0.0,0.0,0.0,2014-02-05 15:21:29,1
0.025583664843069856,0.0,0.005032442680131224,0.014648058527605545,0.00856278242527982,2014-02-04 23:34:36,1
0.02558866690276717,0.021616252333909194,0.0051164659044641795,0.0,0.0,2014-02-03 23:57:37,1
0.01779127364472035,0.03315277109003617,0.0016541948866285103,0.0,0.0008939301798526924,2014-02-02 17:40:37,1
0.010713818911151429,0.006838079275573623,0.0001557023929601918,0.01963938845581182,0.012447299983906505,2014-02-01 05:55:51,1
0.040518163704441945,0.004809992577167886,0.0,0.009494608953828679,0.0,2014-02-01 01:04:33,1
0.016973371630784797,0.011644908086823436,0.0,0.006394994938102382,0.0013880530534405603,2014-01-30 00:36:08,1
0.022904784009140658,0.02035722333504257,0.0,0.0,0.0,2014-01-28 12:21:22,1
0.028166992633852504,0.0,0.0,0.016794313321465554,0.005083897674367193,2014-01-26 21:48:59,-1
0.03197494604194386,0.0,0.0,0.0,0.0,2014-01-26 13:32:40,1
0.01994257575061124,0.023788866569535706,0.0,0.0035327785874344313,0.00891722005796898,2014-01-22 20:26:47,-1
0.024636999575466813,0.0035114463769814796,0.0,0.0,0.016474876801078946,2014-01-22 18:36:16,1
0.02293856507830751,0.011242925979323946,0.0,0.0,0.005256755128980136,2014-01-22 18:34:39,1
0.034345326122322974,0.0041980725597135825,0.0007874199962194139,0.006004534316381988,0.0016826870317281644,2014-01-21 01:58:04,1
0.027458888887254992,0.008201028359614516,0.0,0.010608022018770804,0.0042466990030854785,2014-01-17 22:21:09,1
